number,style,runs,font,bold,text
719,Normal,28,Tahoma,None,"We are always looking for instructors in Basic Computers, U.S. and International History, Fine Arts, Music, Theater, Social Media and Behind-the-Scenes Tours. Email"
719,Normal,28,Tahoma,None,"We are always looking for instructors in Basic Computers, U.S. and International History, Fine Arts, Music, Theater, Social Media and Behind-the-Scenes Tours. Email"
719,Normal,28,Calibri,True,"We are always looking for instructors in Basic Computers, U.S. and International History, Fine Arts, Music, Theater, Social Media and Behind-the-Scenes Tours. Email"
719,Normal,28,Calibri,True,"We are always looking for instructors in Basic Computers, U.S. and International History, Fine Arts, Music, Theater, Social Media and Behind-the-Scenes Tours. Email"
720,Normal,4,Trebuchet MS,True,VOLUNTEERS
720,Normal,4,Trebuchet MS,True,VOLUNTEERS
720,Normal,4,Trebuchet MS,True,VOLUNTEERS
720,Normal,4,Trebuchet MS,True,VOLUNTEERS
721,Heading 4,1,,None,Leisure Learning thrives
722,Normal,3,Calibri,True,on the strength of our volunteers.
722,Normal,3,Calibri,True,on the strength of our volunteers.
722,Normal,3,Calibri,True,on the strength of our volunteers.
723,Normal,1,Calibri,True,Fall 2019 Instructors
724,Normal,1,Tahoma,None,Mike Allen Dylan Araujo Ron Atchison Mike Atwood Bret Barrow Bob Booth Cheryl Bowen Patrick Broadus Scott Calvert Jack Canavan
725,Normal,1,Tahoma,None,Dr. Marie-Thérèse Champagne
726,Normal,1,Tahoma,None,Bob & Joan Cochrane Amy Crawley
727,Normal,1,Tahoma,None,Charlie Davis Pam Davis
728,Normal,1,Tahoma,None,Dr. Sandra Davis
729,Normal,3,,None,Dr. Robert Dawkins Dean DeBolt
729,Normal,3,Tahoma,None,Dr. Robert Dawkins Dean DeBolt
729,Normal,3,Tahoma,None,Dr. Robert Dawkins Dean DeBolt
730,Normal,7,Tahoma,None,Judy DeBolt Lissa Dees Jim Eddons Barry Ferraro Blake Foster Dr. Lal Goel Marti Hearn
730,Normal,7,Tahoma,None,Judy DeBolt Lissa Dees Jim Eddons Barry Ferraro Blake Foster Dr. Lal Goel Marti Hearn
730,Normal,7,Tahoma,None,Judy DeBolt Lissa Dees Jim Eddons Barry Ferraro Blake Foster Dr. Lal Goel Marti Hearn
730,Normal,7,Tahoma,None,Judy DeBolt Lissa Dees Jim Eddons Barry Ferraro Blake Foster Dr. Lal Goel Marti Hearn
730,Normal,7,Tahoma,None,Judy DeBolt Lissa Dees Jim Eddons Barry Ferraro Blake Foster Dr. Lal Goel Marti Hearn
730,Normal,7,Tahoma,None,Judy DeBolt Lissa Dees Jim Eddons Barry Ferraro Blake Foster Dr. Lal Goel Marti Hearn
730,Normal,7,Tahoma,None,Judy DeBolt Lissa Dees Jim Eddons Barry Ferraro Blake Foster Dr. Lal Goel Marti Hearn
731,Normal,7,Tahoma,None,John Hodgdon II John Holder Blake Howerton Chrisoula Hulion Perry Hunter Susan Johnson Jessica Kern
731,Normal,7,Tahoma,None,John Hodgdon II John Holder Blake Howerton Chrisoula Hulion Perry Hunter Susan Johnson Jessica Kern
731,Normal,7,Tahoma,None,John Hodgdon II John Holder Blake Howerton Chrisoula Hulion Perry Hunter Susan Johnson Jessica Kern
731,Normal,7,Tahoma,None,John Hodgdon II John Holder Blake Howerton Chrisoula Hulion Perry Hunter Susan Johnson Jessica Kern
731,Normal,7,Tahoma,None,John Hodgdon II John Holder Blake Howerton Chrisoula Hulion Perry Hunter Susan Johnson Jessica Kern
731,Normal,7,Tahoma,None,John Hodgdon II John Holder Blake Howerton Chrisoula Hulion Perry Hunter Susan Johnson Jessica Kern
731,Normal,7,Tahoma,None,John Hodgdon II John Holder Blake Howerton Chrisoula Hulion Perry Hunter Susan Johnson Jessica Kern
732,Normal,3,Tahoma,None,Dr. Jennifer LaBorde
732,Normal,3,Tahoma,None,Dr. Jennifer LaBorde
732,Normal,3,Tahoma,None,Dr. Jennifer LaBorde
733,Normal,7,,None,Susan Lewis Larry Manning Andy Marlette Cody Martin
733,Normal,7,Tahoma,None,Susan Lewis Larry Manning Andy Marlette Cody Martin
733,Normal,7,Tahoma,None,Susan Lewis Larry Manning Andy Marlette Cody Martin
733,Normal,7,Tahoma,None,Susan Lewis Larry Manning Andy Marlette Cody Martin
733,Normal,7,Tahoma,None,Susan Lewis Larry Manning Andy Marlette Cody Martin
733,Normal,7,Tahoma,None,Susan Lewis Larry Manning Andy Marlette Cody Martin
733,Normal,7,Tahoma,None,Susan Lewis Larry Manning Andy Marlette Cody Martin
734,Normal,13,Tahoma,None,Dr. Bonnie McLean Stephanie McNeill Edward Muller Sharon Oakes Connie O'Connor Susan Ozburn George Peeterse Terry Preston Michael Ritz
734,Normal,13,Tahoma,None,Dr. Bonnie McLean Stephanie McNeill Edward Muller Sharon Oakes Connie O'Connor Susan Ozburn George Peeterse Terry Preston Michael Ritz
734,Normal,13,Tahoma,None,Dr. Bonnie McLean Stephanie McNeill Edward Muller Sharon Oakes Connie O'Connor Susan Ozburn George Peeterse Terry Preston Michael Ritz
734,Normal,13,Tahoma,None,Dr. Bonnie McLean Stephanie McNeill Edward Muller Sharon Oakes Connie O'Connor Susan Ozburn George Peeterse Terry Preston Michael Ritz
734,Normal,13,Tahoma,None,Dr. Bonnie McLean Stephanie McNeill Edward Muller Sharon Oakes Connie O'Connor Susan Ozburn George Peeterse Terry Preston Michael Ritz
734,Normal,13,Tahoma,None,Dr. Bonnie McLean Stephanie McNeill Edward Muller Sharon Oakes Connie O'Connor Susan Ozburn George Peeterse Terry Preston Michael Ritz
734,Normal,13,Tahoma,None,Dr. Bonnie McLean Stephanie McNeill Edward Muller Sharon Oakes Connie O'Connor Susan Ozburn George Peeterse Terry Preston Michael Ritz
734,Normal,13,Tahoma,None,Dr. Bonnie McLean Stephanie McNeill Edward Muller Sharon Oakes Connie O'Connor Susan Ozburn George Peeterse Terry Preston Michael Ritz
734,Normal,13,Tahoma,None,Dr. Bonnie McLean Stephanie McNeill Edward Muller Sharon Oakes Connie O'Connor Susan Ozburn George Peeterse Terry Preston Michael Ritz
734,Normal,13,Tahoma,None,Dr. Bonnie McLean Stephanie McNeill Edward Muller Sharon Oakes Connie O'Connor Susan Ozburn George Peeterse Terry Preston Michael Ritz
734,Normal,13,Tahoma,None,Dr. Bonnie McLean Stephanie McNeill Edward Muller Sharon Oakes Connie O'Connor Susan Ozburn George Peeterse Terry Preston Michael Ritz
734,Normal,13,Tahoma,None,Dr. Bonnie McLean Stephanie McNeill Edward Muller Sharon Oakes Connie O'Connor Susan Ozburn George Peeterse Terry Preston Michael Ritz
734,Normal,13,Tahoma,None,Dr. Bonnie McLean Stephanie McNeill Edward Muller Sharon Oakes Connie O'Connor Susan Ozburn George Peeterse Terry Preston Michael Ritz
735,Normal,4,Tahoma,None,Mayor Grover Robinson Bob Robinson
735,Normal,4,Tahoma,None,Mayor Grover Robinson Bob Robinson
735,Normal,4,Tahoma,None,Mayor Grover Robinson Bob Robinson
735,Normal,4,Tahoma,None,Mayor Grover Robinson Bob Robinson
736,Normal,4,Tahoma,None,Jerry Rolison Larry Rolison
736,Normal,4,Tahoma,None,Jerry Rolison Larry Rolison
736,Normal,4,Tahoma,None,Jerry Rolison Larry Rolison
736,Normal,4,Tahoma,None,Jerry Rolison Larry Rolison
737,Normal,2,,None,Patrick Rollins Paul Rollins Robin Rowan
737,Normal,2,Tahoma,None,Patrick Rollins Paul Rollins Robin Rowan
738,Normal,6,Tahoma,None,Dr. Hedi Salanki-Rubardt Brett Schweigert
738,Normal,6,Tahoma,None,Dr. Hedi Salanki-Rubardt Brett Schweigert
738,Normal,6,Tahoma,None,Dr. Hedi Salanki-Rubardt Brett Schweigert
738,Normal,6,Tahoma,None,Dr. Hedi Salanki-Rubardt Brett Schweigert
738,Normal,6,Tahoma,None,Dr. Hedi Salanki-Rubardt Brett Schweigert
738,Normal,6,Tahoma,None,Dr. Hedi Salanki-Rubardt Brett Schweigert
739,Normal,10,Tahoma,None,Louise Seitz Carolyn Shearman Dr. Augusta Simon Greg Strader
739,Normal,10,Tahoma,None,Louise Seitz Carolyn Shearman Dr. Augusta Simon Greg Strader
739,Normal,10,Tahoma,None,Louise Seitz Carolyn Shearman Dr. Augusta Simon Greg Strader
739,Normal,10,Tahoma,None,Louise Seitz Carolyn Shearman Dr. Augusta Simon Greg Strader
739,Normal,10,Tahoma,None,Louise Seitz Carolyn Shearman Dr. Augusta Simon Greg Strader
739,Normal,10,Tahoma,None,Louise Seitz Carolyn Shearman Dr. Augusta Simon Greg Strader
739,Normal,10,Tahoma,None,Louise Seitz Carolyn Shearman Dr. Augusta Simon Greg Strader
739,Normal,10,Tahoma,None,Louise Seitz Carolyn Shearman Dr. Augusta Simon Greg Strader
739,Normal,10,Tahoma,None,Louise Seitz Carolyn Shearman Dr. Augusta Simon Greg Strader
739,Normal,10,Tahoma,None,Louise Seitz Carolyn Shearman Dr. Augusta Simon Greg Strader
740,Normal,6,Tahoma,None,Sue Straughn Mike Thomin
740,Normal,6,Tahoma,None,Sue Straughn Mike Thomin
740,Normal,6,Tahoma,None,Sue Straughn Mike Thomin
740,Normal,6,Tahoma,None,Sue Straughn Mike Thomin
740,Normal,6,Tahoma,None,Sue Straughn Mike Thomin
740,Normal,6,Tahoma,None,Sue Straughn Mike Thomin
741,Normal,7,Tahoma,None,Dr. Louise Tolbert Charles Tucker Dave Walby
741,Normal,7,Tahoma,None,Dr. Louise Tolbert Charles Tucker Dave Walby
741,Normal,7,Tahoma,None,Dr. Louise Tolbert Charles Tucker Dave Walby
741,Normal,7,Tahoma,None,Dr. Louise Tolbert Charles Tucker Dave Walby
741,Normal,7,Tahoma,None,Dr. Louise Tolbert Charles Tucker Dave Walby
741,Normal,7,Tahoma,None,Dr. Louise Tolbert Charles Tucker Dave Walby
741,Normal,7,Tahoma,None,Dr. Louise Tolbert Charles Tucker Dave Walby
742,Normal,3,Calibri,True,Curriculum Council
742,Normal,3,Calibri,True,Curriculum Council
742,Normal,3,Calibri,True,Curriculum Council
743,Normal,1,Tahoma,None,Pam Davis James Godfrey Jim Hearn David Hoffman
744,Normal,1,Tahoma,None,Dee Ingram Robert Kugelman Bob Robinson
745,Normal,2,,None,Advisory Board
745,Normal,2,Calibri,True,Advisory Board
746,Normal,1,Tahoma,None,Nancy Clark Marie Robinson
747,Heading 2,8,Trebuchet MS,None,FALL 2019 REGISTRATION FORM
747,Heading 2,8,Trebuchet MS,None,FALL 2019 REGISTRATION FORM
747,Heading 2,8,Trebuchet MS,None,FALL 2019 REGISTRATION FORM
747,Heading 2,8,Trebuchet MS,None,FALL 2019 REGISTRATION FORM
747,Heading 2,8,Trebuchet MS,None,FALL 2019 REGISTRATION FORM
747,Heading 2,8,Trebuchet MS,None,FALL 2019 REGISTRATION FORM
747,Heading 2,8,Trebuchet MS,None,FALL 2019 REGISTRATION FORM
747,Heading 2,8,Trebuchet MS,None,FALL 2019 REGISTRATION FORM
748,Normal,1,Calibri,True,Leisure Learning
749,Body Text,9,Calibri,None,uwf.edu/LeisureLearning | e-mail:  | 850.473.
749,Body Text,9,Calibri,None,uwf.edu/LeisureLearning | e-mail:  | 850.473.
749,Body Text,9,Calibri,None,uwf.edu/LeisureLearning | e-mail:  | 850.473.
749,Body Text,9,Calibri,None,uwf.edu/LeisureLearning | e-mail:  | 850.473.
749,Body Text,9,Calibri,None,uwf.edu/LeisureLearning | e-mail:  | 850.473.
749,Body Text,9,Calibri,None,uwf.edu/LeisureLearning | e-mail:  | 850.473.
749,Body Text,9,Calibri,None,uwf.edu/LeisureLearning | e-mail:  | 850.473.
749,Body Text,9,Calibri,None,uwf.edu/LeisureLearning | e-mail:  | 850.473.
749,Body Text,9,Calibri,None,uwf.edu/LeisureLearning | e-mail:  | 850.473.
750,Heading 9,1,,None,THREE EASY WAYS TO REGISTER!
751,List Paragraph,5,Arial,True,Online - uwf.edu/leisurelearning
751,List Paragraph,5,,None,Online - uwf.edu/leisurelearning
751,List Paragraph,5,,None,Online - uwf.edu/leisurelearning
751,List Paragraph,5,,None,Online - uwf.edu/leisurelearning
751,List Paragraph,5,,None,Online - uwf.edu/leisurelearning
752,List Paragraph,13,Arial,True,Mail - Fill out the registration form.
752,List Paragraph,13,Arial,True,Mail - Fill out the registration form.
752,List Paragraph,13,,None,Mail - Fill out the registration form.
752,List Paragraph,13,,None,Mail - Fill out the registration form.
752,List Paragraph,13,,None,Mail - Fill out the registration form.
752,List Paragraph,13,,None,Mail - Fill out the registration form.
752,List Paragraph,13,,None,Mail - Fill out the registration form.
752,List Paragraph,13,,None,Mail - Fill out the registration form.
752,List Paragraph,13,,None,Mail - Fill out the registration form.
752,List Paragraph,13,,None,Mail - Fill out the registration form.
752,List Paragraph,13,,None,Mail - Fill out the registration form.
752,List Paragraph,13,,None,Mail - Fill out the registration form.
752,List Paragraph,13,,None,Mail - Fill out the registration form.
753,List Paragraph,8,Arial,True,"By Phone - To pay by Visa, Mastercard or American Express, call the Leisure Learning office at 850.473.7468."
753,List Paragraph,8,,None,"By Phone - To pay by Visa, Mastercard or American Express, call the Leisure Learning office at 850.473.7468."
753,List Paragraph,8,,None,"By Phone - To pay by Visa, Mastercard or American Express, call the Leisure Learning office at 850.473.7468."
753,List Paragraph,8,,None,"By Phone - To pay by Visa, Mastercard or American Express, call the Leisure Learning office at 850.473.7468."
753,List Paragraph,8,,None,"By Phone - To pay by Visa, Mastercard or American Express, call the Leisure Learning office at 850.473.7468."
753,List Paragraph,8,,None,"By Phone - To pay by Visa, Mastercard or American Express, call the Leisure Learning office at 850.473.7468."
753,List Paragraph,8,,None,"By Phone - To pay by Visa, Mastercard or American Express, call the Leisure Learning office at 850.473.7468."
753,List Paragraph,8,,None,"By Phone - To pay by Visa, Mastercard or American Express, call the Leisure Learning office at 850.473.7468."
754,Heading 9,2,,None,OFFICE HOURS
754,Heading 9,2,,None,OFFICE HOURS
755,Normal,1,Tahoma,None,"Mon - Fri, 8 a.m. to 5 p.m."
756,Normal,1,Calibri,True,"Building 77, Room "
757,Normal,1,Tahoma,None,11000 University Parkway
758,Normal,1,Tahoma,None,"Pensacola, FL "
759,Normal,1,Arial,True,Classes selections listed on reverse side.
760,List Paragraph,13,,None,Check this box if address/info has changed
760,List Paragraph,13,,None,Check this box if address/info has changed
760,List Paragraph,13,,None,Check this box if address/info has changed
760,List Paragraph,13,,None,Check this box if address/info has changed
760,List Paragraph,13,,None,Check this box if address/info has changed
760,List Paragraph,13,,None,Check this box if address/info has changed
760,List Paragraph,13,,None,Check this box if address/info has changed
760,List Paragraph,13,,None,Check this box if address/info has changed
760,List Paragraph,13,,None,Check this box if address/info has changed
760,List Paragraph,13,,None,Check this box if address/info has changed
760,List Paragraph,13,,None,Check this box if address/info has changed
760,List Paragraph,13,,None,Check this box if address/info has changed
760,List Paragraph,13,,None,Check this box if address/info has changed
761,Normal,4,Calibri,None,Name
761,Normal,4,Calibri,None,Name
761,Normal,4,Calibri,None,Name
761,Normal,4,Calibri,None,Name
762,Normal,7,Calibri,None,Phone #
762,Normal,7,Calibri,None,Phone #
762,Normal,7,Calibri,None,Phone #
762,Normal,7,Calibri,None,Phone #
762,Normal,7,Calibri,None,Phone #
762,Normal,7,Calibri,None,Phone #
762,Normal,7,Calibri,None,Phone #
763,Normal,4,Calibri,None,Address
763,Normal,4,Calibri,None,Address
763,Normal,4,Calibri,None,Address
763,Normal,4,Calibri,None,Address
764,Normal,9,Calibri,None,"City,  State, Zip"
764,Normal,9,Calibri,None,"City,  State, Zip"
764,Normal,9,Calibri,None,"City,  State, Zip"
764,Normal,9,Calibri,None,"City,  State, Zip"
764,Normal,9,Calibri,None,"City,  State, Zip"
764,Normal,9,Calibri,None,"City,  State, Zip"
764,Normal,9,Calibri,None,"City,  State, Zip"
764,Normal,9,Calibri,None,"City,  State, Zip"
764,Normal,9,Calibri,None,"City,  State, Zip"
765,Normal,5,Calibri,None,Email
765,Normal,5,Calibri,None,Email
765,Normal,5,Calibri,None,Email
765,Normal,5,Calibri,None,Email
765,Normal,5,Calibri,None,Email
766,Normal,7,,None,"Members who joined LL in 1996 will always remain Charter Members, but your membership must be renewed annually. Please consider the discounted"
766,Normal,7,Tahoma,None,"Members who joined LL in 1996 will always remain Charter Members, but your membership must be renewed annually. Please consider the discounted"
766,Normal,7,Calibri,True,"Members who joined LL in 1996 will always remain Charter Members, but your membership must be renewed annually. Please consider the discounted"
766,Normal,7,Tahoma,None,"Members who joined LL in 1996 will always remain Charter Members, but your membership must be renewed annually. Please consider the discounted"
766,Normal,7,Tahoma,None,"Members who joined LL in 1996 will always remain Charter Members, but your membership must be renewed annually. Please consider the discounted"
766,Normal,7,Tahoma,None,"Members who joined LL in 1996 will always remain Charter Members, but your membership must be renewed annually. Please consider the discounted"
766,Normal,7,Tahoma,None,"Members who joined LL in 1996 will always remain Charter Members, but your membership must be renewed annually. Please consider the discounted"
767,Normal,3,Tahoma,None,$10 membership dues to help cover printing and postage costs.
767,Normal,3,Tahoma,None,$10 membership dues to help cover printing and postage costs.
767,Normal,3,Tahoma,None,$10 membership dues to help cover printing and postage costs.
768,Normal,2,,None,The $35 annual membership fee covers twelve months from the date you join.
768,Normal,2,Calibri,None,The $35 annual membership fee covers twelve months from the date you join.
769,List Paragraph,6,,None,$35.00 - New Member
769,List Paragraph,6,,None,$35.00 - New Member
769,List Paragraph,6,,None,$35.00 - New Member
769,List Paragraph,6,,None,$35.00 - New Member
769,List Paragraph,6,,None,$35.00 - New Member
769,List Paragraph,6,,None,$35.00 - New Member
770,List Paragraph,5,,None,$35.00 - Renew Annual Membership
770,List Paragraph,5,,None,$35.00 - Renew Annual Membership
770,List Paragraph,5,,None,$35.00 - Renew Annual Membership
770,List Paragraph,5,,None,$35.00 - Renew Annual Membership
770,List Paragraph,5,,None,$35.00 - Renew Annual Membership
771,List Paragraph,13,,None,No fee - Membership Dues are current
771,List Paragraph,13,,None,No fee - Membership Dues are current
771,List Paragraph,13,,None,No fee - Membership Dues are current
771,List Paragraph,13,,None,No fee - Membership Dues are current
771,List Paragraph,13,,None,No fee - Membership Dues are current
771,List Paragraph,13,,None,No fee - Membership Dues are current
771,List Paragraph,13,,None,No fee - Membership Dues are current
771,List Paragraph,13,,None,No fee - Membership Dues are current
771,List Paragraph,13,,None,No fee - Membership Dues are current
771,List Paragraph,13,,None,No fee - Membership Dues are current
771,List Paragraph,13,,None,No fee - Membership Dues are current
771,List Paragraph,13,,None,No fee - Membership Dues are current
771,List Paragraph,13,,None,No fee - Membership Dues are current
772,Normal,2,Calibri,True,Charter Membership (Joined LL in 1996)
772,Normal,2,Verdana,None,Charter Membership (Joined LL in 1996)
773,List Paragraph,9,,None,$10.00 - Renew Charter Member
773,List Paragraph,9,,None,$10.00 - Renew Charter Member
773,List Paragraph,9,,None,$10.00 - Renew Charter Member
773,List Paragraph,9,,None,$10.00 - Renew Charter Member
773,List Paragraph,9,,None,$10.00 - Renew Charter Member
773,List Paragraph,9,,None,$10.00 - Renew Charter Member
773,List Paragraph,9,,None,$10.00 - Renew Charter Member
773,List Paragraph,9,,None,$10.00 - Renew Charter Member
773,List Paragraph,9,,None,$10.00 - Renew Charter Member
774,List Paragraph,13,,None,No fee - Renew Charter Member Gratis
774,List Paragraph,13,,None,No fee - Renew Charter Member Gratis
774,List Paragraph,13,,None,No fee - Renew Charter Member Gratis
774,List Paragraph,13,,None,No fee - Renew Charter Member Gratis
774,List Paragraph,13,,None,No fee - Renew Charter Member Gratis
774,List Paragraph,13,,None,No fee - Renew Charter Member Gratis
774,List Paragraph,13,,None,No fee - Renew Charter Member Gratis
774,List Paragraph,13,,None,No fee - Renew Charter Member Gratis
774,List Paragraph,13,,None,No fee - Renew Charter Member Gratis
774,List Paragraph,13,,None,No fee - Renew Charter Member Gratis
774,List Paragraph,13,,None,No fee - Renew Charter Member Gratis
774,List Paragraph,13,,None,No fee - Renew Charter Member Gratis
774,List Paragraph,13,,None,No fee - Renew Charter Member Gratis
775,Normal,15,Tahoma,None,Total Class Tuition:  	       Membership Dues:
775,Normal,15,Tahoma,None,Total Class Tuition:  	       Membership Dues:
775,Normal,15,Tahoma,None,Total Class Tuition:  	       Membership Dues:
775,Normal,15,Tahoma,None,Total Class Tuition:  	       Membership Dues:
775,Normal,15,Tahoma,None,Total Class Tuition:  	       Membership Dues:
775,Normal,15,Tahoma,None,Total Class Tuition:  	       Membership Dues:
775,Normal,15,Tahoma,None,Total Class Tuition:  	       Membership Dues:
775,Normal,15,Tahoma,None,Total Class Tuition:  	       Membership Dues:
775,Normal,15,Tahoma,None,Total Class Tuition:  	       Membership Dues:
775,Normal,15,Tahoma,None,Total Class Tuition:  	       Membership Dues:
775,Normal,15,Tahoma,None,Total Class Tuition:  	       Membership Dues:
775,Normal,15,Tahoma,None,Total Class Tuition:  	       Membership Dues:
775,Normal,15,Tahoma,None,Total Class Tuition:  	       Membership Dues:
775,Normal,15,Tahoma,None,Total Class Tuition:  	       Membership Dues:
775,Normal,15,Tahoma,None,Total Class Tuition:  	       Membership Dues:
776,Normal,8,Calibri,True,Total Payment Enclosed:
776,Normal,8,Calibri,True,Total Payment Enclosed:
776,Normal,8,Calibri,True,Total Payment Enclosed:
776,Normal,8,Calibri,True,Total Payment Enclosed:
776,Normal,8,Calibri,True,Total Payment Enclosed:
776,Normal,8,Calibri,True,Total Payment Enclosed:
776,Normal,8,Calibri,True,Total Payment Enclosed:
776,Normal,8,Calibri,True,Total Payment Enclosed:
777,Normal,1,Calibri,True,Writing a check for class?
778,Normal,12,,None,"Many Leisure Learning events and classes fill up quickly and result with a waiting list. If you are paying by check, please visit uwf.augusoft. net or call Student Support 473-7468 to check availability before mailing payment."
778,Normal,12,Tahoma,None,"Many Leisure Learning events and classes fill up quickly and result with a waiting list. If you are paying by check, please visit uwf.augusoft. net or call Student Support 473-7468 to check availability before mailing payment."
778,Normal,12,Tahoma,None,"Many Leisure Learning events and classes fill up quickly and result with a waiting list. If you are paying by check, please visit uwf.augusoft. net or call Student Support 473-7468 to check availability before mailing payment."
778,Normal,12,Tahoma,None,"Many Leisure Learning events and classes fill up quickly and result with a waiting list. If you are paying by check, please visit uwf.augusoft. net or call Student Support 473-7468 to check availability before mailing payment."
778,Normal,12,Tahoma,None,"Many Leisure Learning events and classes fill up quickly and result with a waiting list. If you are paying by check, please visit uwf.augusoft. net or call Student Support 473-7468 to check availability before mailing payment."
778,Normal,12,Tahoma,None,"Many Leisure Learning events and classes fill up quickly and result with a waiting list. If you are paying by check, please visit uwf.augusoft. net or call Student Support 473-7468 to check availability before mailing payment."
778,Normal,12,Tahoma,None,"Many Leisure Learning events and classes fill up quickly and result with a waiting list. If you are paying by check, please visit uwf.augusoft. net or call Student Support 473-7468 to check availability before mailing payment."
778,Normal,12,Tahoma,None,"Many Leisure Learning events and classes fill up quickly and result with a waiting list. If you are paying by check, please visit uwf.augusoft. net or call Student Support 473-7468 to check availability before mailing payment."
778,Normal,12,Tahoma,None,"Many Leisure Learning events and classes fill up quickly and result with a waiting list. If you are paying by check, please visit uwf.augusoft. net or call Student Support 473-7468 to check availability before mailing payment."
778,Normal,12,Tahoma,None,"Many Leisure Learning events and classes fill up quickly and result with a waiting list. If you are paying by check, please visit uwf.augusoft. net or call Student Support 473-7468 to check availability before mailing payment."
778,Normal,12,Tahoma,None,"Many Leisure Learning events and classes fill up quickly and result with a waiting list. If you are paying by check, please visit uwf.augusoft. net or call Student Support 473-7468 to check availability before mailing payment."
778,Normal,12,Tahoma,None,"Many Leisure Learning events and classes fill up quickly and result with a waiting list. If you are paying by check, please visit uwf.augusoft. net or call Student Support 473-7468 to check availability before mailing payment."
779,Normal,2,Tahoma,None,Make check payable to: Leisure Learning
779,Normal,2,Calibri,True,Make check payable to: Leisure Learning
780,Normal,1,Tahoma,None,Mail this form along with your check to:
781,Normal,5,Tahoma,None,University of West Florida Leisure Learning (Bldg. 77/ 149)
781,Normal,5,Tahoma,None,University of West Florida Leisure Learning (Bldg. 77/ 149)
781,Normal,5,Tahoma,None,University of West Florida Leisure Learning (Bldg. 77/ 149)
781,Normal,5,Tahoma,None,University of West Florida Leisure Learning (Bldg. 77/ 149)
781,Normal,5,Tahoma,None,University of West Florida Leisure Learning (Bldg. 77/ 149)
782,Normal,1,Tahoma,None,"11000 University Pkwy., Pensacola, FL "
783,Normal,1,Calibri,None,Making a donation?
784,Normal,18,Verdana,None,Please enclose a separate check made out to UWF Foundation - Leisure Learning.
784,Normal,18,Verdana,None,Please enclose a separate check made out to UWF Foundation - Leisure Learning.
784,Normal,18,Verdana,None,Please enclose a separate check made out to UWF Foundation - Leisure Learning.
784,Normal,18,Verdana,None,Please enclose a separate check made out to UWF Foundation - Leisure Learning.
784,Normal,18,Verdana,None,Please enclose a separate check made out to UWF Foundation - Leisure Learning.
784,Normal,18,Verdana,None,Please enclose a separate check made out to UWF Foundation - Leisure Learning.
784,Normal,18,Verdana,None,Please enclose a separate check made out to UWF Foundation - Leisure Learning.
784,Normal,18,Verdana,None,Please enclose a separate check made out to UWF Foundation - Leisure Learning.
784,Normal,18,Verdana,None,Please enclose a separate check made out to UWF Foundation - Leisure Learning.
784,Normal,18,Verdana,None,Please enclose a separate check made out to UWF Foundation - Leisure Learning.
784,Normal,18,Verdana,None,Please enclose a separate check made out to UWF Foundation - Leisure Learning.
784,Normal,18,Verdana,None,Please enclose a separate check made out to UWF Foundation - Leisure Learning.
784,Normal,18,Verdana,None,Please enclose a separate check made out to UWF Foundation - Leisure Learning.
784,Normal,18,Verdana,None,Please enclose a separate check made out to UWF Foundation - Leisure Learning.
784,Normal,18,Verdana,None,Please enclose a separate check made out to UWF Foundation - Leisure Learning.
784,Normal,18,Verdana,None,Please enclose a separate check made out to UWF Foundation - Leisure Learning.
784,Normal,18,Verdana,None,Please enclose a separate check made out to UWF Foundation - Leisure Learning.
784,Normal,18,Verdana,None,Please enclose a separate check made out to UWF Foundation - Leisure Learning.
785,Normal,2,Verdana,None,"Returning Members, your membership expiration date is shown on your mailing label."
785,Normal,2,Tahoma,None,"Returning Members, your membership expiration date is shown on your mailing label."
786,Normal,27,,None,Never stop learning!  Register today and enjoy quality instruction and social engagement!
786,Normal,27,Calibri,True,Never stop learning!  Register today and enjoy quality instruction and social engagement!
786,Normal,27,Calibri,True,Never stop learning!  Register today and enjoy quality instruction and social engagement!
786,Normal,27,Calibri,True,Never stop learning!  Register today and enjoy quality instruction and social engagement!
786,Normal,27,Calibri,True,Never stop learning!  Register today and enjoy quality instruction and social engagement!
786,Normal,27,Calibri,True,Never stop learning!  Register today and enjoy quality instruction and social engagement!
786,Normal,27,Calibri,True,Never stop learning!  Register today and enjoy quality instruction and social engagement!
786,Normal,27,Calibri,True,Never stop learning!  Register today and enjoy quality instruction and social engagement!
786,Normal,27,Calibri,True,Never stop learning!  Register today and enjoy quality instruction and social engagement!
786,Normal,27,Calibri,True,Never stop learning!  Register today and enjoy quality instruction and social engagement!
786,Normal,27,Calibri,True,Never stop learning!  Register today and enjoy quality instruction and social engagement!
786,Normal,27,Calibri,True,Never stop learning!  Register today and enjoy quality instruction and social engagement!
786,Normal,27,Calibri,True,Never stop learning!  Register today and enjoy quality instruction and social engagement!
786,Normal,27,Calibri,True,Never stop learning!  Register today and enjoy quality instruction and social engagement!
786,Normal,27,Calibri,True,Never stop learning!  Register today and enjoy quality instruction and social engagement!
786,Normal,27,Calibri,True,Never stop learning!  Register today and enjoy quality instruction and social engagement!
786,Normal,27,Calibri,True,Never stop learning!  Register today and enjoy quality instruction and social engagement!
786,Normal,27,Calibri,True,Never stop learning!  Register today and enjoy quality instruction and social engagement!
786,Normal,27,Calibri,True,Never stop learning!  Register today and enjoy quality instruction and social engagement!
786,Normal,27,Calibri,True,Never stop learning!  Register today and enjoy quality instruction and social engagement!
